customer_id,churn_probability,risk_level,retention_priority
9357-UJRUN,0.06064147502183914,LOW,MONITOR
6340-DACFT,0.009207303635776043,LOW,MONITOR
1023-BQXZE,0.018497562035918236,LOW,MONITOR
5480-HPRRX,0.6828451156616211,HIGH,URGENT
9576-SYUHJ,0.31318020820617676,MEDIUM,ENGAGE
2169-RRLFW,0.002522393362596631,LOW,MONITOR
8338-QIUNR,0.004249424673616886,LOW,MONITOR
0463-TXOAK,0.021373359486460686,LOW,MONITOR
4396-KLSEH,0.1787978708744049,LOW,MONITOR
5186-EJEGL,0.15111404657363892,LOW,MONITOR
9334-GWGOW,0.7537064552307129,HIGH,URGENT
5696-JVVQY,0.03284371271729469,LOW,MONITOR
9633-DENPU,0.16294273734092712,LOW,MONITOR
0581-BXBUB,0.46443256735801697,MEDIUM,ENGAGE
2750-BJLSB,0.23215338587760925,LOW,MONITOR
2770-NSVDG,0.3388560712337494,MEDIUM,ENGAGE
8280-MQRQN,0.5540627241134644,MEDIUM,ENGAGE
7851-FLGGQ,0.43204715847969055,MEDIUM,ENGAGE
9374-YOLBJ,0.3399268686771393,MEDIUM,ENGAGE
6583-SZVGP,0.2648634612560272,LOW,MONITOR
2150-OEGBV,0.024180548265576363,LOW,MONITOR
9372-TXXPS,0.0044211396016180515,LOW,MONITOR
6933-FHBZC,0.05192942172288895,LOW,MONITOR
4698-KVLLG,0.007318842224776745,LOW,MONITOR
8752-STIVR,0.729749858379364,HIGH,URGENT
8623-ULFNQ,0.16740171611309052,LOW,MONITOR
9822-WMWVG,0.40589842200279236,MEDIUM,ENGAGE
4304-TSPVK,0.08318210393190384,LOW,MONITOR
1716-LSAMB,0.024306470528244972,LOW,MONITOR
3523-QRQLL,0.1977050006389618,LOW,MONITOR
2187-PKZAY,0.5534966588020325,MEDIUM,ENGAGE
1895-QTKDO,0.45154938101768494,MEDIUM,ENGAGE
8161-QYMTT,0.8479148149490356,HIGH,URGENT
2955-PSXOE,0.35650911927223206,MEDIUM,ENGAGE
6834-NXDCA,0.6314529776573181,HIGH,URGENT
8701-DGLVH,0.010091239586472511,LOW,MONITOR
2480-SQIOB,0.3800342381000519,MEDIUM,ENGAGE
4993-JCRGJ,0.33423683047294617,MEDIUM,ENGAGE
0581-MDMPW,0.4039657711982727,MEDIUM,ENGAGE
7789-CRUVC,0.09134891629219055,LOW,MONITOR
0164-APGRB,0.021216915920376778,LOW,MONITOR
8034-RYTVV,0.049006201326847076,LOW,MONITOR
3018-TFTSU,0.26600801944732666,LOW,MONITOR
9777-IQHWP,0.02877952717244625,LOW,MONITOR
6899-PPEEA,0.640609622001648,HIGH,URGENT
6701-YVNQG,0.001687396434135735,LOW,MONITOR
7649-PHJVR,0.029075656086206436,LOW,MONITOR
9278-VZKCD,0.37850525975227356,MEDIUM,ENGAGE
7636-PEPNS,0.06737875938415527,LOW,MONITOR
1575-KRZZE,0.356871098279953,MEDIUM,ENGAGE
8590-OHDIW,0.012041004374623299,LOW,MONITOR
7764-BDPEE,0.15529191493988037,LOW,MONITOR
9480-BQJEI,0.03577111288905144,LOW,MONITOR
3354-OADJP,0.05650953948497772,LOW,MONITOR
3181-MIZBN,0.14846567809581757,LOW,MONITOR
9327-QSDED,0.2350291609764099,LOW,MONITOR
4892-VLANZ,0.3197006583213806,MEDIUM,ENGAGE
0298-XACET,0.0255837794393301,LOW,MONITOR
6917-FIJHC,0.0009197188192047179,LOW,MONITOR
6557-BZXLQ,0.5545253753662109,MEDIUM,ENGAGE
2432-TFSMK,0.13247811794281006,LOW,MONITOR
4211-MMAZN,0.2606678009033203,LOW,MONITOR
4751-ERMAN,0.03758329153060913,LOW,MONITOR
8430-TWCBX,0.017145929858088493,LOW,MONITOR
1942-OQFRW,0.49546536803245544,MEDIUM,ENGAGE
4075-JFPGR,0.1088254526257515,LOW,MONITOR
3339-EAQNV,0.07002098113298416,LOW,MONITOR
5329-KRDTM,0.01231441367417574,LOW,MONITOR
0307-BCOPK,0.005827399902045727,LOW,MONITOR
6473-ULUHT,0.18426766991615295,LOW,MONITOR
1194-SPVSP,0.2564901113510132,LOW,MONITOR
7249-WBIYX,0.7811139822006226,HIGH,URGENT
2293-IJWPS,0.27865374088287354,LOW,MONITOR
4377-VDHYI,0.1436658650636673,LOW,MONITOR
0019-EFAEP,0.007524245884269476,LOW,MONITOR
2480-EJWYP,0.2558859586715698,LOW,MONITOR
8970-ANWXO,0.11169474571943283,LOW,MONITOR
8739-WWKDU,0.6936274766921997,HIGH,URGENT
2171-UDMFD,0.05488654971122742,LOW,MONITOR
7036-TYDEC,0.1538780927658081,LOW,MONITOR
3831-YCPUO,0.003053046762943268,LOW,MONITOR
0121-SNYRK,0.022829527035355568,LOW,MONITOR
3325-FUYCG,0.17012083530426025,LOW,MONITOR
1952-DVVSW,0.04362713173031807,LOW,MONITOR
3571-DPYUH,0.05847494676709175,LOW,MONITOR
2077-MPJQO,0.7249667644500732,HIGH,URGENT
2391-SOORI,0.31734952330589294,MEDIUM,ENGAGE
4086-ATNFV,0.031042175367474556,LOW,MONITOR
3396-DKDEL,0.04515476152300835,LOW,MONITOR
7471-MQPOS,0.05634886771440506,LOW,MONITOR
7181-OQCUT,0.5773229598999023,MEDIUM,ENGAGE
3489-VSFRD,0.027855776250362396,LOW,MONITOR
6283-GITPX,0.0042663621716201305,LOW,MONITOR
2845-HSJCY,0.593625009059906,MEDIUM,ENGAGE
7216-KAOID,0.027751581743359566,LOW,MONITOR
6680-WKXRZ,0.5524536967277527,MEDIUM,ENGAGE
2346-LOCWC,0.013219991698861122,LOW,MONITOR
0769-MURVM,0.0025572218000888824,LOW,MONITOR
3374-LXDEV,0.7215547561645508,HIGH,URGENT
5318-YKDPV,0.015617478638887405,LOW,MONITOR
8190-ZTQFB,0.2175268679857254,LOW,MONITOR
4512-ZUIYL,0.4596269726753235,MEDIUM,ENGAGE
3090-QFUVD,0.2548777163028717,LOW,MONITOR
4806-KEXQR,0.706393301486969,HIGH,URGENT
2369-FEVNO,0.5149064064025879,MEDIUM,ENGAGE
9637-CDTKZ,0.0037396689876914024,LOW,MONITOR
2954-PIBKO,0.013150347396731377,LOW,MONITOR
2212-LYASK,0.12179383635520935,LOW,MONITOR
9481-SFCQY,0.2261437028646469,LOW,MONITOR
2828-SLQPF,0.20948179066181183,LOW,MONITOR
4647-MUZON,0.46523192524909973,MEDIUM,ENGAGE
8212-DJRCH,0.5325891375541687,MEDIUM,ENGAGE
0516-OOHAR,0.14618495106697083,LOW,MONITOR
4973-RLZVI,0.056161507964134216,LOW,MONITOR
8089-UZWLX,0.2162405550479889,LOW,MONITOR
9732-KPKBW,0.33039143681526184,MEDIUM,ENGAGE
9715-WZCLW,0.03907614201307297,LOW,MONITOR
0257-KXZGU,0.10260456800460815,LOW,MONITOR
0707-HOVVN,0.09958936274051666,LOW,MONITOR
5501-TVMGM,0.682558000087738,HIGH,URGENT
3422-LYEPQ,0.8135793805122375,HIGH,URGENT
2277-VWCNI,0.4907463490962982,MEDIUM,ENGAGE
5461-QKNTN,0.3176220655441284,MEDIUM,ENGAGE
3967-KXAPS,0.001598386443220079,LOW,MONITOR
6919-ELBGL,0.023280076682567596,LOW,MONITOR
8361-LTMKD,0.7296079993247986,HIGH,URGENT
1131-ALZWV,0.02195020392537117,LOW,MONITOR
5178-LMXOP,0.9255762696266174,HIGH,URGENT
8992-CEUEN,0.10014999657869339,LOW,MONITOR
3320-VEOYC,0.7223583459854126,HIGH,URGENT
3672-YITQD,0.6536825895309448,HIGH,URGENT
6080-TCMYC,0.45253628492355347,MEDIUM,ENGAGE
6734-FQAJX,0.1473708301782608,LOW,MONITOR
1063-DHQJF,0.020050929859280586,LOW,MONITOR
3976-NLDEZ,0.3972699046134949,MEDIUM,ENGAGE
1729-VLAZJ,0.037858594208955765,LOW,MONITOR
3400-ESFUW,0.01910538598895073,LOW,MONITOR
5271-YNWVR,0.047970861196517944,LOW,MONITOR
1587-FKLZB,0.4531443417072296,MEDIUM,ENGAGE
0958-YHXGP,0.5032733082771301,MEDIUM,ENGAGE
1494-EJZDW,0.011271582916378975,LOW,MONITOR
1816-FLZDK,0.35393884778022766,MEDIUM,ENGAGE
2075-PUEPR,0.08458095043897629,LOW,MONITOR
1833-TCXKK,0.4640319347381592,MEDIUM,ENGAGE
1436-ZMJAN,0.2445671409368515,LOW,MONITOR
0106-UGRDO,0.08669602125883102,LOW,MONITOR
1069-XAIEM,0.9309099912643433,HIGH,URGENT
4213-HKBJO,0.019269736483693123,LOW,MONITOR
8345-MVDYC,0.011410380713641644,LOW,MONITOR
2672-OJQZP,0.44687381386756897,MEDIUM,ENGAGE
5136-RGMZO,0.18063007295131683,LOW,MONITOR
5774-QPLTF,0.009674446657299995,LOW,MONITOR
5240-CAOYT,0.08166316151618958,LOW,MONITOR
3707-GNWHM,0.8200510144233704,HIGH,URGENT
5159-YFPKQ,0.6835245490074158,HIGH,URGENT
5052-PNLOS,0.7859117984771729,HIGH,URGENT
6173-GOLSU,0.44190701842308044,MEDIUM,ENGAGE
6661-HBGWL,0.6033603549003601,HIGH,URGENT
8207-VVMYB,0.005957455839961767,LOW,MONITOR
5324-KTGCG,0.01430210005491972,LOW,MONITOR
7354-OIJLX,0.7099770903587341,HIGH,URGENT
9286-BHDQG,0.003294767113402486,LOW,MONITOR
3567-PQTSO,0.18646827340126038,LOW,MONITOR
3197-ARFOY,0.5862541198730469,MEDIUM,ENGAGE
5698-BQJOH,0.7065231800079346,HIGH,URGENT
1090-ESELR,0.0081596365198493,LOW,MONITOR
0056-EPFBG,0.016323773190379143,LOW,MONITOR
4955-VCWBI,0.017354020848870277,LOW,MONITOR
4717-GHADL,0.03396739810705185,LOW,MONITOR
0058-EVZWM,0.14365620911121368,LOW,MONITOR
7218-HKQFK,0.7110804319381714,HIGH,URGENT
5057-RKGLH,0.006115290801972151,LOW,MONITOR
2309-OSFEU,0.44047635793685913,MEDIUM,ENGAGE
3429-IFLEM,0.004649369046092033,LOW,MONITOR
1550-LOAHA,0.37539365887641907,MEDIUM,ENGAGE
1400-MMYXY,0.854938805103302,HIGH,URGENT
7503-QQRVF,0.47771480679512024,MEDIUM,ENGAGE
7504-UWHNB,0.33091485500335693,MEDIUM,ENGAGE
9565-JSNFM,0.10222352296113968,LOW,MONITOR
4735-BJKOU,0.00713025126606226,LOW,MONITOR
3580-GICBM,0.009683573618531227,LOW,MONITOR
7632-YUTXB,0.014584257267415524,LOW,MONITOR
9412-ARGBX,0.0241579320281744,LOW,MONITOR
9576-ANLXO,0.5286995768547058,MEDIUM,ENGAGE
1110-KYLGQ,0.15508009493350983,LOW,MONITOR
8696-JKZNU,0.5339034795761108,MEDIUM,ENGAGE
8757-TFHHJ,0.3988948166370392,MEDIUM,ENGAGE
2955-BJZHG,0.3793236017227173,MEDIUM,ENGAGE
9048-JVYVF,0.3324110805988312,MEDIUM,ENGAGE
0682-USIXD,0.361815869808197,MEDIUM,ENGAGE
3884-UEBXB,0.008130543865263462,LOW,MONITOR
1776-SPBWV,0.036909498274326324,LOW,MONITOR
9050-QLROH,0.38263213634490967,MEDIUM,ENGAGE
2925-VDZHY,0.0015663659432902932,LOW,MONITOR
9512-UIBFX,0.289279967546463,LOW,MONITOR
8676-TRMJS,0.5413037538528442,MEDIUM,ENGAGE
3334-CTHOL,0.5442938208580017,MEDIUM,ENGAGE
6331-LWDTQ,0.3508840799331665,MEDIUM,ENGAGE
3847-BAERP,0.13649819791316986,LOW,MONITOR
4709-LKHYG,0.02762356586754322,LOW,MONITOR
8621-MNIHH,0.5110069513320923,MEDIUM,ENGAGE
8884-ADFVN,0.8763473629951477,HIGH,URGENT
2885-HIJDH,0.044277630746364594,LOW,MONITOR
8570-KLJYJ,0.026936009526252747,LOW,MONITOR
9339-FIIJL,0.008132178336381912,LOW,MONITOR
6223-DHJGV,0.011141376569867134,LOW,MONITOR
0959-WHOKV,0.2829502820968628,LOW,MONITOR
9610-WCESF,0.06505497545003891,LOW,MONITOR
9279-CJEOJ,0.5290148258209229,MEDIUM,ENGAGE
2985-FMWYF,0.6755382418632507,HIGH,URGENT
3540-RZJYU,0.33007192611694336,MEDIUM,ENGAGE
2522-WLNSF,0.04778628051280975,LOW,MONITOR
6861-XWTWQ,0.9253414273262024,HIGH,URGENT
8735-NBLWT,0.04954550042748451,LOW,MONITOR
1744-JHKYS,0.050144702196121216,LOW,MONITOR
0841-NULXI,0.8045028448104858,HIGH,URGENT
4016-BJKTZ,0.2436230182647705,LOW,MONITOR
9298-WGMRW,0.015045943669974804,LOW,MONITOR
7893-IXHRQ,0.3679894506931305,MEDIUM,ENGAGE
8785-CJSHH,0.45260855555534363,MEDIUM,ENGAGE
7654-YWJUF,0.06782150268554688,LOW,MONITOR
8909-BOLNL,0.056790996342897415,LOW,MONITOR
9919-FZDED,0.004103556275367737,LOW,MONITOR
0322-CHQRU,0.5064266920089722,MEDIUM,ENGAGE
3587-PMCOY,0.6130165457725525,HIGH,URGENT
0655-RBDUG,0.9166057109832764,HIGH,URGENT
0983-TATYJ,0.0405263677239418,LOW,MONITOR
5650-YLIBA,0.5489034652709961,MEDIUM,ENGAGE
5144-TVGLP,0.5198179483413696,MEDIUM,ENGAGE
3569-EDBPQ,0.332099974155426,MEDIUM,ENGAGE
4945-RVMTE,0.12155550718307495,LOW,MONITOR
3511-BFTJW,0.004570331424474716,LOW,MONITOR
5537-UXXVS,0.061228521168231964,LOW,MONITOR
8782-NUUOL,0.04405771568417549,LOW,MONITOR
2865-TCHJW,0.8207101225852966,HIGH,URGENT
9931-KGHOA,0.12979117035865784,LOW,MONITOR
3071-MVJCD,0.002482140902429819,LOW,MONITOR
7279-BUYWN,0.686079740524292,HIGH,URGENT
3756-VNWDH,0.1595078855752945,LOW,MONITOR
1395-OFUWC,0.2917650043964386,LOW,MONITOR
4223-BKEOR,0.051717609167099,LOW,MONITOR
0040-HALCW,0.010551942512392998,LOW,MONITOR
7124-UGSUR,0.21363385021686554,LOW,MONITOR
7395-XWZOY,0.3473132848739624,MEDIUM,ENGAGE
5440-VHLUL,0.3990275263786316,MEDIUM,ENGAGE
4706-DGAHW,0.7078068256378174,HIGH,URGENT
8166-ORCHU,0.19096121191978455,LOW,MONITOR
3978-YNKDD,0.007366247475147247,LOW,MONITOR
7198-GLXTC,0.642132580280304,HIGH,URGENT
6366-XIVKZ,0.17637911438941956,LOW,MONITOR
5133-POWUA,0.5831454396247864,MEDIUM,ENGAGE
8400-WZICQ,0.15719179809093475,LOW,MONITOR
5382-SOYZL,0.6525062322616577,HIGH,URGENT
1989-PRJHP,0.39382538199424744,MEDIUM,ENGAGE
4154-AQUGT,0.5497258305549622,MEDIUM,ENGAGE
0980-FEXWF,0.024169551208615303,LOW,MONITOR
5845-BZZIB,0.009018796496093273,LOW,MONITOR
4840-ORQXB,0.4527161121368408,MEDIUM,ENGAGE
0295-PPHDO,0.9303827285766602,HIGH,URGENT
8775-ERLNB,0.8338655829429626,HIGH,URGENT
0376-YMCJC,0.43385934829711914,MEDIUM,ENGAGE
7410-YTJIK,0.4552229344844818,MEDIUM,ENGAGE
9927-DSWDF,0.5564714670181274,MEDIUM,ENGAGE
6681-ZSEXG,0.024509459733963013,LOW,MONITOR
5702-KVQRD,0.013422311283648014,LOW,MONITOR
8711-LOBKY,0.02421017363667488,LOW,MONITOR
9692-TUSXH,0.6264067888259888,HIGH,URGENT
4012-YCFAI,0.0056212302297353745,LOW,MONITOR
8455-HIRAQ,0.18391737341880798,LOW,MONITOR
7853-WNZSY,0.23466843366622925,LOW,MONITOR
0390-DCFDQ,0.8002615571022034,HIGH,URGENT
6421-SZVEM,0.10381300002336502,LOW,MONITOR
3094-JOJAI,0.20332348346710205,LOW,MONITOR
4873-ILOLJ,0.4997986853122711,MEDIUM,ENGAGE
8181-YHCMF,0.00931712705641985,LOW,MONITOR
3324-OIRTO,0.063960500061512,LOW,MONITOR
9135-HSWOC,0.011571203358471394,LOW,MONITOR
2272-WUSPA,0.008052650839090347,LOW,MONITOR
4627-MIHJH,0.2154739946126938,LOW,MONITOR
3896-RCYYE,0.06306780874729156,LOW,MONITOR
6729-GDNGC,0.2986064553260803,LOW,MONITOR
9945-PSVIP,0.005903043784201145,LOW,MONITOR
4137-JOPHL,0.025387262925505638,LOW,MONITOR
2720-FVBQP,0.3214605450630188,MEDIUM,ENGAGE
7854-EKTJL,0.15848605334758759,LOW,MONITOR
1133-KXCGE,0.0324464812874794,LOW,MONITOR
6048-QBXKL,0.6271485090255737,HIGH,URGENT
6338-AVWCY,0.6525847911834717,HIGH,URGENT
0013-MHZWF,0.24215243756771088,LOW,MONITOR
9804-ICWBG,0.8565287590026855,HIGH,URGENT
2368-GAKKQ,0.03242023289203644,LOW,MONITOR
4829-AUOAX,0.3841235339641571,MEDIUM,ENGAGE
7876-BEUTG,0.2775201201438904,LOW,MONITOR
6349-JDHQP,0.01402265951037407,LOW,MONITOR
3063-QFSZL,0.6969777345657349,HIGH,URGENT
9142-XMYJH,0.05865646153688431,LOW,MONITOR
2609-IAICY,0.9201025366783142,HIGH,URGENT
8626-PTQGE,0.007685406599193811,LOW,MONITOR
0230-UBYPQ,0.01579444669187069,LOW,MONITOR
6814-ZPWFQ,0.05585578829050064,LOW,MONITOR
5921-NGYRH,0.06761728972196579,LOW,MONITOR
7803-XOCCZ,0.1463036686182022,LOW,MONITOR
1459-QNFQT,0.01447279192507267,LOW,MONITOR
3948-FVVRP,0.16353760659694672,LOW,MONITOR
0923-PNFUB,0.5137946009635925,MEDIUM,ENGAGE
4654-ULTTN,0.10078626126050949,LOW,MONITOR
5628-FCGYG,0.6587589979171753,HIGH,URGENT
0506-LVNGN,0.528570294380188,MEDIUM,ENGAGE
4329-YPDDQ,0.38207778334617615,MEDIUM,ENGAGE
9866-OCCKE,0.003936009015887976,LOW,MONITOR
0794-YVSGE,0.0010911999270319939,LOW,MONITOR
4342-HENTK,0.6082894206047058,HIGH,URGENT
5934-TSSAU,0.2718058228492737,LOW,MONITOR
9986-BONCE,0.15835340321063995,LOW,MONITOR
5301-GAUUY,0.3807200789451599,MEDIUM,ENGAGE
0725-CXOTM,0.07069534063339233,LOW,MONITOR
2843-CQMEG,0.1288977414369583,LOW,MONITOR
5600-PDUJF,0.25696083903312683,LOW,MONITOR
4500-HKANN,0.01599280908703804,LOW,MONITOR
1862-QRWPE,0.009152672253549099,LOW,MONITOR
2155-AMQRX,0.15563219785690308,LOW,MONITOR
0823-HSCDJ,0.5118094682693481,MEDIUM,ENGAGE
4090-KPJIP,0.7385665774345398,HIGH,URGENT
2737-YNGYW,0.5893481969833374,MEDIUM,ENGAGE
5619-XZZKR,0.03423462063074112,LOW,MONITOR
6047-YHPVI,0.5694441199302673,MEDIUM,ENGAGE
8375-DKEBR,0.9125880599021912,HIGH,URGENT
7729-XBTWX,0.004643377382308245,LOW,MONITOR
4983-CLMLV,0.30612847208976746,MEDIUM,ENGAGE
9227-LUNBG,0.48090463876724243,MEDIUM,ENGAGE
2758-RNWXS,0.1599353700876236,LOW,MONITOR
7055-HNEOJ,0.2939406931400299,LOW,MONITOR
7134-MJPDY,0.22290442883968353,LOW,MONITOR
4560-WQAQW,0.03297217935323715,LOW,MONITOR
8532-UEFWH,0.018687555566430092,LOW,MONITOR
8541-QVFKM,0.7110596299171448,HIGH,URGENT
7129-ACFOG,0.4381055235862732,MEDIUM,ENGAGE
2495-INZWQ,0.6999750137329102,HIGH,URGENT
0263-FJTQO,0.018723532557487488,LOW,MONITOR
0181-RITDD,0.03948315232992172,LOW,MONITOR
8241-JUIQO,0.03232790529727936,LOW,MONITOR
0913-XWSCN,0.23937249183654785,LOW,MONITOR
2159-TURXX,0.07540696859359741,LOW,MONITOR
6461-PPAXN,0.04231445491313934,LOW,MONITOR
1452-KIOVK,0.39699557423591614,MEDIUM,ENGAGE
1139-WUOAH,0.026751868426799774,LOW,MONITOR
3207-OYBWH,0.23521330952644348,LOW,MONITOR
8347-GDTMP,0.009791787713766098,LOW,MONITOR
9909-DFRJA,0.14324820041656494,LOW,MONITOR
6383-ZTSIW,0.15362900495529175,LOW,MONITOR
5438-QMDDL,0.1948835849761963,LOW,MONITOR
8914-RBTSB,0.3659544885158539,MEDIUM,ENGAGE
6164-HXUGH,0.10482563823461533,LOW,MONITOR
6900-RBKER,0.05802711099386215,LOW,MONITOR
1492-QGCLU,0.19679903984069824,LOW,MONITOR
6664-FPDAC,0.14422044157981873,LOW,MONITOR
1088-AUUZZ,0.013703018426895142,LOW,MONITOR
6651-AZVTJ,0.6658313274383545,HIGH,URGENT
8219-VYBVI,0.012810940854251385,LOW,MONITOR
0310-MVLET,0.3948548436164856,MEDIUM,ENGAGE
7233-IOQNP,0.08646924793720245,LOW,MONITOR
7311-MQJCH,0.05979137122631073,LOW,MONITOR
9256-JTBNZ,0.08497630059719086,LOW,MONITOR
8713-IGZSO,0.17026904225349426,LOW,MONITOR
6821-BUXUX,0.734072208404541,HIGH,URGENT
9114-DPSIA,0.0015943828038871288,LOW,MONITOR
4501-UYKBC,0.22026586532592773,LOW,MONITOR
2798-NYLMZ,0.4162725508213043,MEDIUM,ENGAGE
6711-VTNRE,0.34119266271591187,MEDIUM,ENGAGE
5966-EMAZU,0.1632123589515686,LOW,MONITOR
3627-FHKBK,0.5928446054458618,MEDIUM,ENGAGE
7861-UVUFT,0.5466213226318359,MEDIUM,ENGAGE
9824-QCJPK,0.023677656427025795,LOW,MONITOR
7816-VGHTO,0.02615448832511902,LOW,MONITOR
3794-NFNCH,0.09133598953485489,LOW,MONITOR
3877-JRJIP,0.7458267211914062,HIGH,URGENT
5228-EXCET,0.4028480350971222,MEDIUM,ENGAGE
6248-BSHKG,0.013309220783412457,LOW,MONITOR
8915-NNTRC,0.006226424593478441,LOW,MONITOR
3470-OBUET,0.044195301830768585,LOW,MONITOR
3229-USWAR,0.09194820374250412,LOW,MONITOR
1927-QEWMY,0.0008068809402175248,LOW,MONITOR
6374-AFWOX,0.016977380961179733,LOW,MONITOR
7912-SYRQT,0.6645875573158264,HIGH,URGENT
2070-FNEXE,0.35590842366218567,MEDIUM,ENGAGE
5803-NQJZO,0.002817481057718396,LOW,MONITOR
5651-YLPRD,0.48905643820762634,MEDIUM,ENGAGE
1271-UODNO,0.04288133978843689,LOW,MONITOR
5014-WUQMG,0.12230221182107925,LOW,MONITOR
5889-JTMUL,0.4335319697856903,MEDIUM,ENGAGE
0788-DXBFY,0.09215939044952393,LOW,MONITOR
2669-QVCRG,0.28642433881759644,LOW,MONITOR
6630-UJZMY,0.8327186703681946,HIGH,URGENT
5061-PBXFW,0.08208366483449936,LOW,MONITOR
2700-LUEVA,0.23517806828022003,LOW,MONITOR
3865-ZFZIB,0.009137783199548721,LOW,MONITOR
0471-ARVMX,0.2521998882293701,LOW,MONITOR
8985-OOPOS,0.1652534008026123,LOW,MONITOR
0719-SYFRB,0.1739187240600586,LOW,MONITOR
0447-BEMNG,0.14720258116722107,LOW,MONITOR
5630-AHZIL,0.2316472828388214,LOW,MONITOR
2190-BCXEC,0.2699069082736969,LOW,MONITOR
1559-DTODC,0.2984519600868225,LOW,MONITOR
3244-DCJWY,0.7947089076042175,HIGH,URGENT
3967-VQOGC,0.0032521928660571575,LOW,MONITOR
0265-PSUAE,0.4071100354194641,MEDIUM,ENGAGE
1622-HSHSF,0.4819045960903168,MEDIUM,ENGAGE
9867-XOBQA,0.015768783167004585,LOW,MONITOR
6773-LQTVT,0.25100940465927124,LOW,MONITOR
4332-MUOEZ,0.18439824879169464,LOW,MONITOR
0023-XUOPT,0.5744382739067078,MEDIUM,ENGAGE
6543-CPZMK,0.4396459758281708,MEDIUM,ENGAGE
6418-HNFED,0.01447785273194313,LOW,MONITOR
1036-GUDCL,0.056728657335042953,LOW,MONITOR
4818-QIUFN,0.4759087860584259,MEDIUM,ENGAGE
0778-NELLA,0.44208449125289917,MEDIUM,ENGAGE
7495-OOKFY,0.7150286436080933,HIGH,URGENT
4737-HOBAX,0.03522460162639618,LOW,MONITOR
7919-ZODZZ,0.22786037623882294,LOW,MONITOR
2988-PLAHS,0.21331684291362762,LOW,MONITOR
9067-SQTNS,0.014001263305544853,LOW,MONITOR
6483-OATDN,0.2124892920255661,LOW,MONITOR
5469-CTCWN,0.10509660840034485,LOW,MONITOR
3524-WQDSG,0.6050240397453308,HIGH,URGENT
6968-URWQU,0.1523832380771637,LOW,MONITOR
8601-QACRS,0.4658370316028595,MEDIUM,ENGAGE
8690-UPCZI,0.029568452388048172,LOW,MONITOR
5331-RGMTT,0.5860898494720459,MEDIUM,ENGAGE
1357-BIJKI,0.34921494126319885,MEDIUM,ENGAGE
2088-IEBAU,0.04195144772529602,LOW,MONITOR
0679-IDSTG,0.9203845858573914,HIGH,URGENT
6519-ZHPXP,0.012520265765488148,LOW,MONITOR
2101-RANCD,0.33157455921173096,MEDIUM,ENGAGE
4029-HPFVY,0.5313869118690491,MEDIUM,ENGAGE
1015-OWJKI,0.09518799930810928,LOW,MONITOR
8314-HTWVE,0.009005134925246239,LOW,MONITOR
5357-TZHPP,0.8007916212081909,HIGH,URGENT
8727-XDPUD,0.03052818588912487,LOW,MONITOR
9073-ZZIAY,0.021299630403518677,LOW,MONITOR
5181-OABFK,0.021723290905356407,LOW,MONITOR
3812-LRZIR,0.019153447821736336,LOW,MONITOR
5204-HMGYF,0.04475942999124527,LOW,MONITOR
9950-MTGYX,0.004202618729323149,LOW,MONITOR
3675-EQOZA,0.07782015204429626,LOW,MONITOR
3646-ITDGM,0.04669574275612831,LOW,MONITOR
3913-FCUUW,0.003135420149192214,LOW,MONITOR
